COUNTYNAME,TOWNNAME,VILLNAME,DN
新北市,新店區,大同里,"1"
新北市,新店區,江陵里,"1"
新北市,新店區,中山里,"1"
新北市,新店區,建國里,"3"
新北市,新店區,忠誠里,"3"
新北市,新店區,新安里,"3"
新北市,新店區,國豐里,"3"
新北市,新店區,復興里,"3"
新北市,新店區,中正里,"3"
新北市,新店區,仁愛里,"3"
新北市,新店區,張北里,"3"
新北市,新店區,明德里,"3"
新北市,新店區,大豐里,"3"
新北市,新店區,大同里,"3"
新北市,新店區,江陵里,"3"
新北市,新店區,寶安里,"3"
新北市,新店區,寶興里,"3"
新北市,新店區,寶福里,"3"
新北市,新店區,信義里,"3"
新北市,新店區,福民里,"6"
新北市,新店區,太平里,"6"
新北市,新店區,張南里,"6"
新北市,新店區,廣明里,"6"
新北市,新店區,文明里,"6"
新北市,新店區,新生里,"6"
新北市,新店區,下城里,"6"
新北市,新店區,頂城里,"6"
新北市,新店區,新德里,"6"
新北市,新店區,中華里,"6"
新北市,新店區,百福里,"6"
新北市,新店區,中正里,"6"
新北市,新店區,中央里,"6"
新北市,新店區,安和里,"6"
新北市,石碇區,彭山里,"19"
新北市,石碇區,烏塗里,"19"
臺北市,文山區,政大里,"19"
新北市,烏來區,忠治里,"19"
新北市,新店區,龜山里,"19"
新北市,新店區,廣興里,"19"
新北市,新店區,屈尺里,"19"
新北市,坪林區,坪林里,"19"
新北市,新店區,塗潭里,"19"
新北市,石碇區,永安里,"19"
新北市,坪林區,粗窟里,"19"
新北市,新店區,雙坑里,"19"
新北市,新店區,員潭里,"19"
新北市,坪林區,上德里,"19"
新北市,石碇區,格頭里,"19"
新北市,坪林區,漁光里,"19"
新北市,深坑區,阿柔里,"19"
新北市,石碇區,潭邊里,"19"
新北市,石碇區,豐田里,"19"
新北市,深坑區,昇高里,"19"
新北市,深坑區,賴仲里,"19"
新北市,石碇區,永定里,"19"
新北市,平溪區,東勢里,"19"
新北市,平溪區,白石里,"19"
新北市,平溪區,薯榔里,"19"
新北市,平溪區,石底里,"19"
新北市,平溪區,菁桐里,"19"
新北市,平溪區,平溪里,"19"
新北市,平溪區,嶺腳里,"19"
臺北市,文山區,指南里,"19"
新北市,土城區,員信里,"30"
新北市,土城區,埤塘里,"30"
新北市,土城區,員仁里,"30"
新北市,土城區,永寧里,"30"
新北市,土城區,土城里,"30"
新北市,土城區,沛陂里,"30"
新北市,土城區,大安里,"30"
新北市,土城區,長風里,"30"
新北市,土城區,員福里,"30"
新北市,土城區,日和里,"30"
新北市,板橋區,溪福里,"30"
新北市,土城區,員信里,"34"
新北市,土城區,埤塘里,"34"
新北市,土城區,土城里,"34"
新北市,土城區,長風里,"34"
新北市,土城區,員林里,"34"
新北市,土城區,員福里,"34"
新北市,土城區,柑林里,"34"
新北市,土城區,學士里,"34"
新北市,土城區,明德里,"34"
新北市,土城區,學府里,"34"
新北市,土城區,日和里,"34"
新北市,土城區,埤塘里,"33"
新北市,土城區,清和里,"33"
新北市,土城區,廣福里,"33"
新北市,土城區,日新里,"33"
新北市,土城區,埤林里,"33"
新北市,土城區,清化里,"33"
新北市,土城區,青山里,"33"
新北市,土城區,清水里,"33"
新北市,土城區,柑林里,"33"
新北市,土城區,學士里,"33"
新北市,土城區,永豐里,"33"
新北市,土城區,永富里,"33"
新北市,土城區,明德里,"33"
新北市,土城區,學府里,"33"
新北市,土城區,中正里,"33"
新北市,土城區,金城里,"33"
新北市,土城區,日和里,"33"
新北市,土城區,樂利里,"33"
新北市,土城區,延和里,"33"
新北市,土城區,清溪里,"33"
新北市,土城區,學成里,"33"
新北市,土城區,青雲里,"33"
新北市,土城區,廣興里,"33"
新北市,土城區,安和里,"33"
新北市,土城區,裕生里,"33"
新北市,土城區,貨饒里,"33"
新北市,土城區,復興里,"33"
新北市,板橋區,廣福里,"33"
新北市,板橋區,和平里,"33"
新北市,板橋區,華德里,"33"
新北市,板橋區,五權里,"33"
新北市,土城區,瑞興里,"33"
新北市,板橋區,信義里,"33"
新北市,中和區,壽德里,"33"
新北市,中和區,明德里,"33"
新北市,板橋區,重慶里,"33"
新北市,板橋區,福安里,"33"
新北市,板橋區,仁愛里,"33"
新北市,板橋區,大豐里,"33"
新北市,中和區,清穗里,"33"
新北市,板橋區,廣德里,"33"
新北市,板橋區,華貴里,"33"
新北市,板橋區,華東里,"33"
新北市,板橋區,福星里,"33"
新北市,板橋區,華興里,"33"
新北市,板橋區,福德里,"33"
新北市,板橋區,華福里,"33"
新北市,板橋區,國泰里,"33"
新北市,板橋區,後埔里,"33"
新北市,板橋區,新興里,"33"
新北市,板橋區,福祿里,"33"
新北市,板橋區,景星里,"33"
新北市,板橋區,鄉雲里,"33"
新北市,板橋區,流芳里,"33"
新北市,板橋區,湳興里,"33"
新北市,板橋區,挹秀里,"33"
新北市,板橋區,福丘里,"33"
新北市,土城區,埤塘里,"29"
新北市,土城區,員仁里,"29"
新北市,土城區,永寧里,"29"
新北市,土城區,沛陂里,"29"
新北市,土城區,大安里,"29"
新北市,土城區,埤塘里,"30"
新北市,土城區,清化里,"30"
新北市,土城區,大安里,"30"
新北市,土城區,埤塘里,"27"
新北市,新店區,日興里,"27"
新北市,土城區,永寧里,"27"
新北市,土城區,清化里,"27"
新北市,土城區,大安里,"27"
新北市,土城區,清和里,"29"
新北市,土城區,清化里,"29"
新北市,土城區,青山里,"29"
新北市,土城區,廷寮里,"29"
新北市,土城區,永富里,"29"
新北市,土城區,金城里,"29"
新北市,土城區,峯廷里,"29"
新北市,土城區,延和里,"29"
新北市,土城區,安和里,"29"
新北市,土城區,延吉里,"29"
新北市,土城區,延祿里,"29"
新北市,中和區,灰[磘]里,"29"
新北市,土城區,平和里,"29"
新北市,土城區,延壽里,"29"
新北市,板橋區,五權里,"29"
新北市,中和區,嘉慶里,"29"
新北市,中和區,壽德里,"29"
新北市,中和區,明德里,"29"
新北市,中和區,嘉穗里,"29"
新北市,中和區,明穗里,"29"
新北市,中和區,清穗里,"29"
新北市,中和區,崇南里,"22"
新北市,中和區,忠孝里,"22"
新北市,中和區,東南里,"22"
新北市,中和區,頂南里,"22"
新北市,中和區,華南里,"22"
新北市,中和區,正南里,"22"
新北市,新店區,永平里,"22"
新北市,中和區,內南里,"22"
新北市,中和區,福南里,"22"
新北市,中和區,景南里,"22"
新北市,中和區,外南里,"22"
新北市,中和區,壽南里,"22"
新北市,中和區,景本里,"22"
新北市,中和區,興南里,"22"
新北市,中和區,吉興里,"22"
新北市,中和區,秀士里,"22"
新北市,中和區,復興里,"22"
新北市,中和區,景新里,"22"
新北市,中和區,中興里,"22"
新北市,中和區,景福里,"22"
新北市,中和區,秀明里,"22"
新北市,中和區,景平里,"22"
新北市,中和區,和興里,"22"
新北市,中和區,安順里,"22"
新北市,永和區,智光里,"22"
新北市,中和區,景安里,"22"
新北市,中和區,安和里,"22"
新北市,中和區,南山里,"22"
新北市,中和區,景文里,"22"
新北市,永和區,潭安里,"22"
新北市,中和區,崇南里,"18"
新北市,新店區,永平里,"18"
新北市,新店區,永安里,"18"
新北市,新店區,中山里,"18"
新北市,新店區,新和里,"18"
新北市,中和區,景南里,"18"
新北市,中和區,秀峰里,"18"
新北市,中和區,秀士里,"18"
新北市,中和區,秀水里,"18"
新北市,中和區,秀成里,"18"
新北市,中和區,秀明里,"18"
新北市,中和區,秀景里,"18"
新北市,中和區,秀義里,"18"
新北市,中和區,秀仁里,"18"
新北市,中和區,秀山里,"18"
新北市,永和區,智光里,"18"
新北市,中和區,秀福里,"18"
新北市,永和區,民族里,"18"
新北市,石碇區,烏塗里,"18"
新北市,石碇區,石碇里,"18"
新北市,石碇區,潭邊里,"18"
新北市,石碇區,豐田里,"18"
新北市,深坑區,昇高里,"18"
新北市,石碇區,豐林里,"18"
新北市,石碇區,永定里,"18"
新北市,石碇區,中民里,"18"
新北市,石碇區,隆盛里,"18"
新北市,平溪區,白石里,"18"
新北市,平溪區,薯榔里,"18"
新北市,平溪區,石底里,"18"
新北市,平溪區,菁桐里,"18"
新北市,石碇區,光明里,"18"
新北市,平溪區,平溪里,"18"
新北市,汐止區,東山里,"18"
新北市,中和區,忠孝里,"19"
新北市,中和區,東南里,"19"
新北市,新店區,柴埕里,"19"
新北市,新店區,安和里,"19"
新北市,中和區,華新里,"19"
新北市,中和區,頂南里,"19"
新北市,中和區,華南里,"19"
新北市,中和區,正南里,"19"
新北市,新店區,永平里,"19"
新北市,中和區,內南里,"19"
新北市,新店區,復興里,"11"
臺北市,文山區,景東里,"11"
臺北市,文山區,景慶里,"11"
臺北市,文山區,景華里,"11"
臺北市,文山區,興福里,"11"
臺北市,文山區,景仁里,"11"
臺北市,文山區,興得里,"11"
臺北市,文山區,興安里,"11"
新北市,新店區,寶安里,"11"
新北市,新店區,寶興里,"11"
新北市,新店區,中山里,"11"
新北市,新店區,寶福里,"11"
新北市,新店區,信義里,"11"
新北市,新店區,忠孝里,"11"
新北市,新店區,大鵬里,"11"
新北市,中和區,秀景里,"11"
臺北市,文山區,試院里,"11"
臺北市,文山區,景行里,"11"
臺北市,文山區,華興里,"11"
臺北市,文山區,景美里,"11"
新北市,土城區,日新里,"29"
新北市,土城區,員福里,"29"
新北市,土城區,日和里,"29"
新北市,板橋區,溪福里,"29"
新北市,板橋區,溪洲里,"29"
新北市,板橋區,堂春里,"29"
新北市,板橋區,溪北里,"29"
新北市,土城區,裕生里,"29"
新北市,樹林區,保安里,"29"
新北市,板橋區,福安里,"29"
新北市,板橋區,崑崙里,"29"
新北市,板橋區,成和里,"29"
新北市,新莊區,西盛里,"29"
新北市,樹林區,育英里,"26"
新北市,樹林區,大同里,"26"
新北市,樹林區,東陽里,"26"
新北市,樹林區,東昇里,"26"
新北市,樹林區,和平里,"26"
新北市,板橋區,溪福里,"26"
新北市,樹林區,樹南里,"26"
新北市,板橋區,溪洲里,"26"
新北市,樹林區,樹人里,"26"
新北市,板橋區,溪北里,"26"
新北市,樹林區,樹西里,"26"
新北市,樹林區,樹東里,"26"
新北市,樹林區,樹北里,"26"
新北市,樹林區,樹興里,"26"
新北市,樹林區,樹福里,"26"
新北市,樹林區,樹德里,"26"
新北市,樹林區,保安里,"26"
新北市,板橋區,崑崙里,"26"
新北市,樹林區,潭底里,"26"
新北市,中和區,錦和里,"26"
新北市,土城區,延吉里,"26"
新北市,中和區,灰[磘]里,"26"
新北市,中和區,錦中里,"26"
新北市,中和區,仁和里,"26"
新北市,中和區,中正里,"26"
新北市,中和區,中山里,"26"
新北市,中和區,嘉慶里,"26"
新北市,中和區,建和里,"26"
新北市,中和區,嘉穗里,"26"
新北市,中和區,文元里,"26"
新北市,中和區,民安里,"26"
新北市,中和區,信和里,"26"
新北市,中和區,嘉新里,"26"
新北市,中和區,安穗里,"26"
新北市,中和區,碧河里,"26"
新北市,中和區,平河里,"26"
新北市,中和區,積穗里,"26"
新北市,中和區,員山里,"26"
新北市,中和區,中原里,"26"
新北市,中和區,錦和里,"24"
新北市,中和區,橫路里,"24"
新北市,中和區,內南里,"24"
新北市,中和區,外南里,"24"
新北市,中和區,錦昌里,"24"
新北市,中和區,錦盛里,"24"
新北市,中和區,復興里,"24"
新北市,中和區,中興里,"24"
新北市,中和區,德行里,"24"
新北市,中和區,錦中里,"24"
新北市,中和區,和興里,"24"
新北市,中和區,中山里,"24"
新北市,中和區,正行里,"24"
新北市,中和區,建和里,"24"
新北市,中和區,新南里,"24"
新北市,中和區,南山里,"24"
新北市,中和區,力行里,"24"
新北市,中和區,碧河里,"24"
新北市,中和區,錦和里,"25"
新北市,中和區,橫路里,"25"
新北市,土城區,廷寮里,"25"
新北市,中和區,灰[磘]里,"25"
新北市,中和區,錦和里,"22"
新北市,中和區,橫路里,"22"
新北市,中和區,內南里,"22"
新北市,中和區,錦昌里,"22"
新北市,泰山區,同榮里,"13"
新北市,泰山區,福泰里,"13"
新北市,新莊區,中原里,"13"
新北市,泰山區,全興里,"13"
新北市,泰山區,同興里,"13"
新北市,泰山區,福興里,"13"
新北市,泰山區,山腳里,"13"
新北市,泰山區,楓樹里,"13"
新北市,五股區,德泰里,"13"
新北市,五股區,福德里,"13"
新北市,泰山區,大科里,"13"
新北市,泰山區,黎明里,"13"
新北市,林口區,林口里,"13"
新北市,泰山區,同榮里,"12"
新北市,新莊區,丹鳳里,"12"
新北市,泰山區,貴子里,"12"
新北市,泰山區,明志里,"12"
新北市,泰山區,大科里,"12"
新北市,泰山區,同榮里,"8"
新北市,泰山區,新明里,"8"
新北市,泰山區,貴子里,"8"
新北市,泰山區,泰友里,"8"
新北市,泰山區,明志里,"8"
新北市,泰山區,義學里,"8"
新北市,泰山區,義仁里,"8"
新北市,泰山區,大科里,"8"
新北市,泰山區,同榮里,"7"
新北市,泰山區,福泰里,"7"
新北市,新莊區,中原里,"7"
新北市,新莊區,立泰里,"7"
新北市,泰山區,泰友里,"7"
新北市,新莊區,立廷里,"7"
新北市,泰山區,義學里,"7"
新北市,泰山區,義仁里,"7"
新北市,泰山區,全興里,"7"
新北市,泰山區,同興里,"7"
新北市,泰山區,福興里,"7"
新北市,泰山區,楓樹里,"7"
新北市,新莊區,中原里,"14"
新北市,新莊區,昌平里,"14"
新北市,新莊區,中隆里,"14"
新北市,新莊區,福興里,"14"
新北市,新莊區,福基里,"14"
新北市,泰山區,楓樹里,"14"
新北市,五股區,德泰里,"14"
新北市,五股區,興珍里,"14"
新北市,新莊區,中原里,"12"
新北市,新莊區,泰豐里,"12"
新北市,新莊區,國泰里,"12"
新北市,新莊區,海山里,"12"
新北市,新莊區,全安里,"12"
新北市,新莊區,文衡里,"12"
新北市,新莊區,忠孝里,"12"
新北市,新莊區,全泰里,"12"
新北市,新莊區,文聖里,"12"
新北市,新莊區,興漢里,"12"
新北市,新莊區,榮和里,"12"
新北市,新莊區,立人里,"12"
新北市,新莊區,立言里,"12"
新北市,新莊區,營盤里,"12"
新北市,新莊區,立德里,"12"
新北市,新莊區,立功里,"12"
新北市,新莊區,中美里,"12"
新北市,新莊區,中和里,"12"
新北市,新莊區,立志里,"12"
新北市,新莊區,中泰里,"12"
新北市,新莊區,立泰里,"12"
新北市,新莊區,中全里,"12"
新北市,新莊區,中華里,"12"
新北市,新莊區,自強里,"12"
新北市,新莊區,立基里,"12"
新北市,新莊區,中宏里,"12"
新北市,新莊區,中誠里,"12"
新北市,新莊區,自信里,"12"
新北市,新莊區,中港里,"12"
新北市,新莊區,幸福里,"12"
新北市,新莊區,中平里,"12"
新北市,新莊區,昌隆里,"12"
新北市,新莊區,中信里,"12"
新北市,新莊區,立廷里,"12"
新北市,泰山區,義仁里,"12"
新北市,新莊區,昌平里,"12"
新北市,新莊區,中隆里,"12"
新北市,三重區,光榮里,"12"
新北市,三重區,清和里,"12"
新北市,三重區,重新里,"12"
新北市,三重區,福星里,"12"
新北市,三重區,中山里,"12"
新北市,三重區,光正里,"12"
新北市,三重區,同安里,"12"
新北市,三重區,永春里,"12"
新北市,三重區,同慶里,"12"
新北市,三重區,大安里,"12"
新北市,三重區,仁義里,"12"
新北市,三重區,光明里,"12"
新北市,三重區,平和里,"12"
新北市,三重區,吉利里,"12"
新北市,三重區,菜寮里,"12"
新北市,三重區,忠孝里,"12"
新北市,三重區,中正里,"12"
新北市,三重區,中民里,"12"
新北市,三重區,光輝里,"12"
新北市,三重區,過田里,"12"
新北市,三重區,大同里,"12"
新北市,三重區,福利里,"12"
新北市,三重區,仁德里,"12"
新北市,三重區,永興里,"12"
新北市,三重區,正德里,"12"
新北市,三重區,錦通里,"12"
新北市,三重區,國隆里,"12"
新北市,三重區,文化里,"12"
新北市,三重區,大園里,"12"
新北市,三重區,重陽里,"12"
新北市,三重區,大德里,"12"
新北市,三重區,光華里,"12"
新北市,三重區,錦安里,"12"
新北市,三重區,開元里,"12"
新北市,三重區,正義里,"12"
新北市,三重區,中央里,"12"
新北市,三重區,民生里,"12"
新北市,三重區,正安里,"12"
新北市,三重區,長生里,"12"
新北市,三重區,長元里,"12"
新北市,三重區,自強里,"12"
新北市,三重區,雙園里,"12"
新北市,三重區,長江里,"12"
新北市,三重區,長安里,"12"
新北市,三重區,安慶里,"12"
新北市,三重區,長泰里,"12"
新北市,三重區,幸福里,"12"
新北市,三重區,福安里,"12"
新北市,三重區,,"12"
新北市,三重區,清和里,"4"
臺北市,大同區,國慶里,"4"
新北市,三重區,永興里,"4"
新北市,三重區,大德里,"4"
新北市,三重區,開元里,"4"
新北市,三重區,長元里,"4"
新北市,三重區,長江里,"4"
新北市,三重區,,"4"
臺北市,大同區,永樂里,"4"
臺北市,大同區,朝陽里,"4"
臺北市,大同區,星明里,"4"
臺北市,大同區,雙連里,"4"
臺北市,大同區,大有里,"4"
臺北市,大同區,延平里,"4"
臺北市,大同區,民權里,"4"
臺北市,大同區,南芳里,"4"
臺北市,大同區,景星里,"4"
臺北市,大同區,隆和里,"4"
臺北市,大同區,蓬萊里,"4"
臺北市,大同區,揚雅里,"4"
臺北市,大同區,國順里,"4"
新北市,汐止區,樟樹里,"4"
新北市,汐止區,忠孝里,"4"
新北市,汐止區,環河里,"4"
新北市,汐止區,中興里,"4"
新北市,汐止區,福德里,"4"
新北市,汐止區,興福里,"4"
新北市,汐止區,湖蓮里,"4"
新北市,汐止區,厚德里,"4"
新北市,汐止區,康福里,"4"
新北市,汐止區,北山里,"4"
新北市,汐止區,北峰里,"4"
新北市,汐止區,金龍里,"4"
新北市,汐止區,忠山里,"4"
新北市,汐止區,湖光里,"4"
新北市,汐止區,湖興里,"4"
新北市,汐止區,文化里,"1"
新北市,汐止區,江北里,"1"
新北市,汐止區,白雲里,"1"
新北市,汐止區,樟樹里,"1"
新北市,汐止區,復興里,"1"
新北市,汐止區,忠孝里,"1"
新北市,汐止區,興福里,"1"
新北市,汐止區,智慧里,"1"
新北市,汐止區,厚德里,"1"
新北市,汐止區,康福里,"1"
新北市,汐止區,山光里,"1"
新北市,汐止區,文化里,"4"
新北市,汐止區,江北里,"4"
新北市,汐止區,白雲里,"4"
新北市,汐止區,自強里,"4"
新北市,汐止區,秀山里,"4"
新北市,汐止區,復興里,"4"
新北市,汐止區,大同里,"4"
新北市,汐止區,福安里,"4"
新北市,汐止區,秀峰里,"4"
新北市,汐止區,智慧里,"4"
新北市,汐止區,禮門里,"4"
新北市,汐止區,信望里,"4"
新北市,汐止區,新昌里,"4"
新北市,汐止區,義民里,"4"
新北市,汐止區,文化里,"8"
新北市,汐止區,東勢里,"8"
新北市,汐止區,橫科里,"8"
新北市,汐止區,白雲里,"8"
新北市,汐止區,樟樹里,"8"
新北市,汐止區,環河里,"8"
新北市,汐止區,文化里,"6"
新北市,汐止區,橫科里,"6"
新北市,汐止區,白雲里,"6"
新北市,汐止區,樟樹里,"6"
新北市,汐止區,白雲里,"7"
新北市,汐止區,秀山里,"7"
新北市,三重區,田安里,"6"
新北市,三重區,中山里,"6"
新北市,三重區,福祉里,"6"
新北市,三重區,重明里,"6"
新北市,三重區,光明里,"6"
新北市,三重區,過田里,"6"
新北市,三重區,光田里,"6"
新北市,三重區,光陽里,"6"
新北市,三重區,錦田里,"6"
新北市,三重區,三民里,"6"
新北市,三重區,重陽里,"6"
新北市,三重區,田心里,"6"
新北市,三重區,民生里,"6"
新北市,三重區,福田里,"6"
新北市,三重區,博愛里,"6"
新北市,三重區,二重里,"6"
新北市,三重區,田中里,"6"
新北市,三重區,六福里,"6"
新北市,三重區,幸福里,"6"
新北市,三重區,六合里,"6"
新北市,三重區,培德里,"6"
新北市,三重區,,"6"
臺北市,中山區,朱園里,"24"
臺北市,中山區,興亞里,"24"
臺北市,中山區,正義里,"24"
臺北市,松山區,美仁里,"24"
臺北市,中山區,力行里,"24"
臺北市,松山區,精忠里,"24"
臺北市,大安區,昌隆里,"24"
臺北市,大安區,誠安里,"24"
臺北市,大安區,建安里,"24"
臺北市,大安區,光武里,"24"
臺北市,大安區,民輝里,"24"
臺北市,中山區,埤頭里,"24"
臺北市,中正區,梅花里,"24"
臺北市,松山區,中崙里,"24"
臺北市,松山區,福成里,"24"
臺北市,松山區,敦化里,"24"
臺北市,中山區,朱崙里,"24"
臺北市,中山區,正守里,"24"
臺北市,松山區,中正里,"24"
臺北市,中山區,復華里,"24"
臺北市,中山區,康樂里,"24"
臺北市,松山區,中華里,"24"
臺北市,松山區,松基里,"24"
臺北市,中山區,龍洲里,"24"
臺北市,中山區,朱馥里,"24"
臺北市,中山區,中吉里,"24"
臺北市,中山區,中央里,"24"
臺北市,中山區,中原里,"24"
臺北市,中山區,中山里,"24"
臺北市,中山區,江山里,"24"
臺北市,松山區,民有里,"24"
臺北市,中山區,江寧里,"24"
臺北市,松山區,民福里,"24"
臺北市,中山區,下埤里,"24"
臺北市,中山區,行仁里,"24"
臺北市,中山區,大佳里,"24"
臺北市,中山區,正義里,"17"
臺北市,中山區,正得里,"17"
臺北市,大同區,建泰里,"17"
臺北市,大同區,建功里,"17"
臺北市,大同區,建明里,"17"
臺北市,中正區,幸福里,"17"
臺北市,中正區,梅花里,"17"
臺北市,中山區,正守里,"17"
臺北市,中正區,黎明里,"17"
臺北市,中山區,康樂里,"17"
臺北市,大同區,星明里,"17"
臺北市,大同區,光能里,"17"
臺北市,中山區,民安里,"17"
臺北市,中山區,中山里,"17"
臺北市,松山區,慈祐里,"33"
臺北市,內湖區,湖元里,"33"
臺北市,信義區,四育里,"33"
臺北市,松山區,新聚里,"33"
臺北市,松山區,吉祥里,"33"
臺北市,信義區,四維里,"33"
臺北市,信義區,五全里,"33"
臺北市,信義區,六藝里,"33"
臺北市,信義區,敦厚里,"33"
臺北市,信義區,五常里,"33"
臺北市,松山區,復盛里,"33"
臺北市,信義區,新仁里,"33"
臺北市,信義區,雅祥里,"33"
臺北市,松山區,安平里,"33"
臺北市,松山區,自強里,"33"
臺北市,松山區,鵬程里,"33"
臺北市,內湖區,行善里,"33"
臺北市,松山區,新東里,"33"
臺北市,南港區,新光里,"28"
臺北市,南港區,九如里,"28"
臺北市,南港區,仁福里,"28"
臺北市,南港區,百福里,"28"
臺北市,信義區,中行里,"28"
臺北市,南港區,成福里,"28"
臺北市,南港區,中南里,"28"
臺北市,南港區,新光里,"23"
臺北市,南港區,九如里,"23"
臺北市,南港區,中研里,"23"
臺北市,南港區,中南里,"23"
臺北市,松山區,東勢里,"27"
臺北市,松山區,東光里,"27"
臺北市,松山區,新聚里,"27"
臺北市,松山區,吉祥里,"27"
臺北市,松山區,復勢里,"27"
臺北市,松山區,美仁里,"27"
臺北市,松山區,精忠里,"27"
臺北市,大安區,車層里,"27"
臺北市,大安區,建安里,"27"
臺北市,大安區,華聲里,"27"
臺北市,松山區,敦化里,"27"
臺北市,松山區,吉仁里,"27"
臺北市,松山區,復源里,"27"
臺北市,松山區,復建里,"27"
臺北市,松山區,復盛里,"27"
臺北市,信義區,新仁里,"27"
臺北市,松山區,安平里,"27"
臺北市,松山區,中華里,"27"
臺北市,松山區,龍田里,"27"
臺北市,松山區,自強里,"27"
臺北市,松山區,東昌里,"27"
臺北市,松山區,介壽里,"27"
臺北市,大同區,玉泉里,"5"
臺北市,大同區,建功里,"5"
臺北市,中正區,光復里,"5"
臺北市,大同區,建明里,"5"
新北市,三重區,,"5"
臺北市,萬華區,西門里,"5"
臺北市,萬華區,菜園里,"5"
臺北市,萬華區,萬壽里,"5"
臺北市,中正區,黎明里,"5"
臺北市,萬華區,福星里,"5"
臺北市,大同區,永樂里,"5"
臺北市,大同區,朝陽里,"5"
臺北市,大同區,星明里,"5"
臺北市,內湖區,湖元里,"25"
臺北市,松山區,精忠里,"25"
臺北市,內湖區,湖興里,"25"
臺北市,松山區,莊敬里,"25"
臺北市,內湖區,瑞光里,"25"
臺北市,內湖區,瑞陽里,"25"
臺北市,內湖區,紫陽里,"25"
臺北市,內湖區,港墘里,"25"
臺北市,內湖區,港都里,"25"
臺北市,中山區,金泰里,"25"
臺北市,內湖區,西湖里,"25"
臺北市,內湖區,麗山里,"25"
臺北市,內湖區,湖濱里,"25"
臺北市,內湖區,港富里,"25"
臺北市,內湖區,西康里,"25"
臺北市,內湖區,湖元里,"30"
臺北市,松山區,精忠里,"30"
臺北市,松山區,自強里,"30"
臺北市,松山區,鵬程里,"30"
臺北市,內湖區,行善里,"30"
臺北市,松山區,富泰里,"30"
臺北市,松山區,富錦里,"30"
臺北市,松山區,新益里,"30"
臺北市,松山區,新東里,"30"
臺北市,松山區,莊敬里,"30"
臺北市,內湖區,樂康里,"11"
臺北市,內湖區,東湖里,"11"
臺北市,內湖區,明湖里,"11"
新北市,汐止區,北山里,"11"
新北市,汐止區,北峰里,"11"
新北市,汐止區,金龍里,"11"
新北市,汐止區,忠山里,"11"
臺北市,內湖區,五分里,"11"
臺北市,內湖區,安湖里,"11"
臺北市,內湖區,康寧里,"11"
臺北市,內湖區,安泰里,"11"
臺北市,內湖區,內溝里,"11"
臺北市,內湖區,樂康里,"12"
臺北市,內湖區,東湖里,"12"
新北市,汐止區,橫科里,"12"
新北市,汐止區,環河里,"12"
新北市,汐止區,北山里,"12"
臺北市,南港區,三重里,"12"
臺北市,內湖區,五分里,"12"
臺北市,大同區,保安里,"12"
臺北市,大同區,國慶里,"12"
臺北市,大同區,至聖里,"12"
臺北市,大同區,鄰江里,"12"
